Wavelength;Channel 1
1570.8599999999446;-38.81
1570.8799999999446;-39.23
1570.8999999999446;-39.73
1570.9199999999446;-40.28
1570.9399999999446;-40.88
1570.9599999999446;-41.4
1570.9799999999445;-41.81
1570.9999999999445;-42.45
1571.0199999999445;-43.22
1571.0399999999445;-43.74
1571.0599999999445;-44.22
1571.0799999999444;-45.08
1571.0999999999444;-45.76
1571.1199999999444;-45.42
1571.1399999999444;-45.14
1571.1599999999444;-45.04
1571.1799999999444;-44.89
1571.1999999999443;-44.36
1571.2199999999443;-43.85
1571.2399999999443;-43.45
1571.2599999999443;-42.89
1571.2799999999443;-42.21
1571.2999999999442;-41.71
1571.3199999999442;-41.26
1571.3399999999442;-40.81
1571.3599999999442;-40.4
1571.3799999999442;-40.06
1571.3999999999442;-39.75
1571.4199999999441;-39.46
1571.4399999999441;-39.15
1571.459999999944;-38.85
1571.479999999944;-38.59
1571.499999999944;-38.4
1571.519999999944;-38.21
1571.539999999944;-38.02
1571.559999999944;-37.85
1571.579999999944;-37.73
1571.599999999944;-37.55
1571.619999999944;-37.34
1571.639999999944;-37.2
1571.659999999944;-37.08
1571.679999999944;-37.01
1571.6999999999439;-36.96
1571.7199999999439;-36.76
1571.7399999999438;-36.58
1571.7599999999438;-36.56
1571.7799999999438;-36.55
1571.7999999999438;-36.51
1571.8199999999438;-36.46
1571.8399999999438;-36.39
1571.8599999999437;-36.34
1571.8799999999437;-36.31
1571.8999999999437;-36.32
1571.9199999999437;-36.37
1571.9399999999437;-36.38
1571.9599999999436;-36.34
1571.9799999999436;-36.4
1571.9999999999436;-36.47
1572.0199999999436;-36.51
1572.0399999999436;-36.56
1572.0599999999436;-36.66
1572.0799999999435;-36.76
1572.0999999999435;-36.9
1572.1199999999435;-37.03
1572.1399999999435;-37.16
1572.1599999999435;-37.34
1572.1799999999434;-37.53
1572.1999999999434;-37.66
1572.2199999999434;-37.81
1572.2399999999434;-38.03
1572.2599999999434;-38.28
1572.2799999999434;-38.58
1572.2999999999433;-38.88
1572.3199999999433;-39.08
1572.3399999999433;-39.26
1572.3599999999433;-39.66
1572.3799999999433;-40.08
1572.3999999999432;-40.44
1572.4199999999432;-40.83
1572.4399999999432;-41.3
1572.4599999999432;-41.7
1572.4799999999432;-41.88
1572.4999999999432;-42.04
1572.5199999999431;-42.2
1572.5399999999431;-42.45
1572.559999999943;-42.82
1572.579999999943;-43.01
1572.599999999943;-42.99
1572.619999999943;-42.86
1572.639999999943;-42.41
1572.659999999943;-42.1
1572.679999999943;-42.03
1572.699999999943;-41.78
1572.719999999943;-41.34
1572.739999999943;-40.95
1572.759999999943;-40.64
1572.779999999943;-40.34
1572.7999999999429;-40.01
1572.8199999999429;-39.62
1572.8399999999428;-39.22
1572.8599999999428;-39.04
1572.8799999999428;-38.91
1572.8999999999428;-38.72
1572.9199999999428;-38.51
1572.9399999999428;-38.35
1572.9599999999427;-38.19
1572.9799999999427;-38.0
1572.9999999999427;-37.81
1573.0199999999427;-37.6
1573.0399999999427;-37.39
1573.0599999999426;-37.31
1573.0799999999426;-37.24
1573.0999999999426;-37.09
1573.1199999999426;-36.94
1573.1399999999426;-36.87
1573.1599999999426;-36.81
1573.1799999999425;-36.77
1573.1999999999425;-36.73
1573.2199999999425;-36.68
1573.2399999999425;-36.62
1573.2599999999425;-36.54
1573.2799999999424;-36.51
1573.2999999999424;-36.51
1573.3199999999424;-36.52
1573.3399999999424;-36.51
1573.3599999999424;-36.52
1573.3799999999424;-36.56
1573.3999999999423;-36.58
1573.4199999999423;-36.61
1573.4399999999423;-36.65
1573.4599999999423;-36.7
1573.4799999999423;-36.82
1573.4999999999422;-36.92
1573.5199999999422;-37.08
1573.5399999999422;-37.27
1573.5599999999422;-37.42
1573.5799999999422;-37.6
1573.5999999999422;-37.81
1573.6199999999421;-38.0
1573.6399999999421;-38.18
1573.659999999942;-38.37
1573.679999999942;-38.52
1573.699999999942;-38.71
1573.719999999942;-39.02
1573.739999999942;-39.36
1573.759999999942;-39.79
1573.779999999942;-40.26
1573.799999999942;-40.73
1573.819999999942;-41.26
1573.839999999942;-41.8
1573.859999999942;-42.27
1573.879999999942;-42.75
1573.8999999999419;-43.25
1573.9199999999419;-43.77
1573.9399999999418;-44.19
1573.9599999999418;-44.46
1573.9799999999418;-44.84
1573.9999999999418;-45.29
1574.0199999999418;-44.93
1574.0399999999418;-44.31
1574.0599999999417;-43.97
1574.0799999999417;-43.59
1574.0999999999417;-42.91
1574.1199999999417;-42.14
1574.1399999999417;-41.64
1574.1599999999416;-41.24
1574.1799999999416;-40.83
1574.1999999999416;-40.45
1574.2199999999416;-39.96
1574.2399999999416;-39.41
1574.2599999999416;-38.98
1574.2799999999415;-38.63
1574.2999999999415;-38.38
1574.3199999999415;-38.15
1574.3399999999415;-37.89
1574.3599999999415;-37.64
1574.3799999999414;-37.41
1574.3999999999414;-37.18
1574.4199999999414;-36.92
1574.4399999999414;-36.66
1574.4599999999414;-36.49
1574.4799999999414;-36.36
1574.4999999999413;-36.18
1574.5199999999413;-36.0
1574.5399999999413;-35.87
1574.5599999999413;-35.75
1574.5799999999413;-35.65
1574.5999999999412;-35.53
1574.6199999999412;-35.47
1574.6399999999412;-35.44
1574.6599999999412;-35.37
1574.6799999999412;-35.29
1574.6999999999412;-35.25
1574.7199999999411;-35.22
1574.7399999999411;-35.25
1574.759999999941;-35.27
1574.779999999941;-35.23
1574.799999999941;-35.19
1574.819999999941;-35.2
1574.839999999941;-35.22
1574.859999999941;-35.27
1574.879999999941;-35.32
1574.899999999941;-35.38
1574.919999999941;-35.45
1574.939999999941;-35.53
1574.959999999941;-35.61
1574.979999999941;-35.7
1574.9999999999409;-35.79
1575.0199999999409;-35.9
1575.0399999999408;-36.0
1575.0599999999408;-36.11
1575.0799999999408;-36.24
1575.0999999999408;-36.38
1575.1199999999408;-36.53
1575.1399999999408;-36.83
1575.1599999999407;-37.15
1575.1799999999407;-37.46
1575.1999999999407;-37.78
1575.2199999999407;-38.12
1575.2399999999407;-38.45
1575.2599999999406;-38.84
1575.2799999999406;-39.27
1575.2999999999406;-39.88
1575.3199999999406;-40.5
1575.3399999999406;-41.05
1575.3599999999406;-41.6
1575.3799999999405;-42.24
1575.3999999999405;-43.0
1575.4199999999405;-44.13
1575.4399999999405;-45.31
1575.4599999999405;-46.44
1575.4799999999404;-47.26
1575.4999999999404;-47.65
1575.5199999999404;-48.06
1575.5399999999404;-48.03
1575.5599999999404;-47.64
1575.5799999999404;-46.2
1575.5999999999403;-44.78
1575.6199999999403;-43.78
1575.6399999999403;-42.86
1575.6599999999403;-41.99
1575.6799999999403;-41.2
1575.6999999999402;-40.64
1575.7199999999402;-40.08
1575.7399999999402;-39.52
1575.7599999999402;-39.02
1575.7799999999402;-38.61
1575.7999999999402;-38.2
1575.8199999999401;-37.79
1575.8399999999401;-37.38
1575.85999999994;-37.02
1575.87999999994;-36.69
1575.89999999994;-36.42
1575.91999999994;-36.16
1575.93999999994;-35.93
1575.95999999994;-35.74
1575.97999999994;-35.58
1575.99999999994;-35.42
1576.01999999994;-35.27
1576.03999999994;-35.13
1576.05999999994;-34.99
1576.07999999994;-34.85
1576.0999999999399;-34.71
1576.1199999999399;-34.6
1576.1399999999398;-34.51
1576.1599999999398;-34.42
1576.1799999999398;-34.35
1576.1999999999398;-34.27
1576.2199999999398;-34.23
1576.2399999999398;-34.19
1576.2599999999397;-34.14
1576.2799999999397;-34.08
1576.2999999999397;-34.04
1576.3199999999397;-34.04
1576.3399999999397;-34.05
1576.3599999999396;-34.06
1576.3799999999396;-34.09
1576.3999999999396;-34.12
1576.4199999999396;-34.15
1576.4399999999396;-34.21
1576.4599999999396;-34.31
1576.4799999999395;-34.41
1576.4999999999395;-34.47
1576.5199999999395;-34.53
1576.5399999999395;-34.63
1576.5599999999395;-34.73
1576.5799999999394;-34.84
1576.5999999999394;-34.95
1576.6199999999394;-35.1
1576.6399999999394;-35.24
1576.6599999999394;-35.35
1576.6799999999394;-35.48
1576.6999999999393;-35.69
1576.7199999999393;-35.87
1576.7399999999393;-36.04
1576.7599999999393;-36.26
1576.7799999999393;-36.55
1576.7999999999392;-36.83
1576.8199999999392;-37.21
1576.8399999999392;-37.61
1576.8599999999392;-38.07
1576.8799999999392;-38.52
1576.8999999999392;-38.94
1576.9199999999391;-39.42
1576.9399999999391;-40.08
1576.959999999939;-40.76
1576.979999999939;-41.52
1576.999999999939;-42.29
1577.019999999939;-43.14
1577.039999999939;-44.01
1577.059999999939;-44.79
1577.079999999939;-45.49
1577.099999999939;-45.7
1577.119999999939;-45.66
1577.139999999939;-45.08
1577.159999999939;-44.54
1577.179999999939;-43.83
1577.1999999999389;-43.11
1577.2199999999389;-42.22
1577.2399999999388;-41.33
1577.2599999999388;-40.57
1577.2799999999388;-39.86
1577.2999999999388;-39.39
1577.3199999999388;-38.91
1577.3399999999388;-38.51
1577.3599999999387;-38.15
1577.3799999999387;-37.7
1577.3999999999387;-37.24
1577.4199999999387;-36.83
1577.4399999999387;-36.46
1577.4599999999386;-36.19
1577.4799999999386;-35.95
1577.4999999999386;-35.75
1577.5199999999386;-35.55
1577.5399999999386;-35.35
1577.5599999999386;-35.15
1577.5799999999385;-34.93
1577.5999999999385;-34.73
1577.6199999999385;-34.54
1577.6399999999385;-34.39
1577.6599999999385;-34.3
1577.6799999999384;-34.19
1577.6999999999384;-34.07
1577.7199999999384;-33.96
1577.7399999999384;-33.86
1577.7599999999384;-33.78
1577.7799999999384;-33.73
1577.7999999999383;-33.69
1577.8199999999383;-33.67
1577.8399999999383;-33.66
1577.8599999999383;-33.6
1577.8799999999383;-33.57
1577.8999999999382;-33.58
1577.9199999999382;-33.6
1577.9399999999382;-33.62
1577.9599999999382;-33.65
1577.9799999999382;-33.67
1577.9999999999382;-33.7
1578.0199999999381;-33.78
1578.0399999999381;-33.86
1578.059999999938;-33.88
1578.079999999938;-33.93
1578.099999999938;-34.0
1578.119999999938;-34.08
1578.139999999938;-34.18
1578.159999999938;-34.28
1578.179999999938;-34.38
1578.199999999938;-34.51
1578.219999999938;-34.67
1578.239999999938;-34.81
1578.259999999938;-34.96
1578.279999999938;-35.09
1578.2999999999379;-35.2
1578.3199999999379;-35.35
1578.3399999999378;-35.56
1578.3599999999378;-35.77
1578.3799999999378;-35.96
1578.3999999999378;-36.22
1578.4199999999378;-36.55
1578.4399999999378;-36.9
1578.4599999999377;-37.27
1578.4799999999377;-37.66
1578.4999999999377;-38.08
1578.5199999999377;-38.47
1578.5399999999377;-38.86
1578.5599999999376;-39.39
1578.5799999999376;-40.03
1578.5999999999376;-40.67
1578.6199999999376;-41.28
1578.6399999999376;-41.91
1578.6599999999376;-42.64
1578.6799999999375;-43.25
1578.6999999999375;-43.77
1578.7199999999375;-44.22
1578.7399999999375;-44.57
1578.7599999999375;-44.5
1578.7799999999374;-44.32
1578.7999999999374;-43.68
1578.8199999999374;-42.72
1578.8399999999374;-42.0
1578.8599999999374;-41.41
1578.8799999999374;-40.72
1578.8999999999373;-40.03
1578.9199999999373;-39.49
1578.9399999999373;-38.98
1578.9599999999373;-38.52
1578.9799999999373;-38.09
1578.9999999999372;-37.76
1579.0199999999372;-37.43
1579.0399999999372;-37.03
1579.0599999999372;-36.63
1579.0799999999372;-36.31
1579.0999999999372;-36.01
1579.1199999999371;-35.79
1579.1399999999371;-35.58
1579.159999999937;-35.39
1579.179999999937;-35.2
1579.199999999937;-35.02
1579.219999999937;-34.86
1579.239999999937;-34.74
1579.259999999937;-34.61
1579.279999999937;-34.45
1579.299999999937;-34.31
1579.319999999937;-34.21
1579.339999999937;-34.12
1579.359999999937;-34.03
1579.379999999937;-33.97
1579.3999999999369;-33.93
1579.4199999999369;-33.89
1579.4399999999368;-33.87
1579.4599999999368;-33.85
1579.4799999999368;-33.83
1579.4999999999368;-33.81
1579.5199999999368;-33.78
1579.5399999999368;-33.81
1579.5599999999367;-33.86
1579.5799999999367;-33.88
1579.5999999999367;-33.9
1579.6199999999367;-33.97
1579.6399999999367;-34.04
1579.6599999999366;-34.08
1579.6799999999366;-34.11
1579.6999999999366;-34.22
1579.7199999999366;-34.33
1579.7399999999366;-34.36
1579.7599999999366;-34.4
1579.7799999999365;-34.54
1579.7999999999365;-34.66
1579.8199999999365;-34.72
1579.8399999999365;-34.81
1579.8599999999365;-34.97
1579.8799999999364;-35.11
1579.8999999999364;-35.2
1579.9199999999364;-35.29
1579.9399999999364;-35.44
1579.9599999999364;-35.59
1579.9799999999364;-35.75
1579.9999999999363;-35.93
1580.0199999999363;-36.14
1580.0399999999363;-36.4
1580.0599999999363;-36.7
1580.0799999999363;-37.03
1580.0999999999362;-37.37
1580.1199999999362;-37.75
1580.1399999999362;-38.16
1580.1599999999362;-38.52
1580.1799999999362;-38.87
1580.1999999999362;-39.52
1580.2199999999361;-40.27
1580.2399999999361;-41.14
1580.259999999936;-42.07
1580.279999999936;-42.92
1580.299999999936;-43.7
1580.319999999936;-44.65
1580.339999999936;-45.62
1580.359999999936;-45.79
1580.379999999936;-45.89
1580.399999999936;-45.89
1580.419999999936;-45.8
1580.439999999936;-45.14
1580.459999999936;-44.43
1580.479999999936;-43.46
1580.4999999999359;-42.52
1580.5199999999359;-41.77
1580.5399999999358;-41.05
1580.5599999999358;-40.36
1580.5799999999358;-39.8
1580.5999999999358;-39.37
1580.6199999999358;-38.91
1580.6399999999358;-38.48
1580.6599999999357;-38.05
1580.6799999999357;-37.64
1580.6999999999357;-37.31
1580.7199999999357;-37.02
1580.7399999999357;-36.68
1580.7599999999356;-36.31
1580.7799999999356;-36.13
1580.7999999999356;-35.97
1580.8199999999356;-35.8
1580.8399999999356;-35.63
1580.8599999999356;-35.5
1580.8799999999355;-35.37
1580.8999999999355;-35.23
1580.9199999999355;-35.1
1580.9399999999355;-35.0
1580.9599999999355;-34.91
1580.9799999999354;-34.82
1580.9999999999354;-34.77
1581.0199999999354;-34.76
1581.0399999999354;-34.74
1581.0599999999354;-34.73
1581.0799999999354;-34.71
1581.0999999999353;-34.68
1581.1199999999353;-34.63
1581.1399999999353;-34.59
1581.1599999999353;-34.58
1581.1799999999353;-34.57
1581.1999999999352;-34.56
1581.2199999999352;-34.55
1581.2399999999352;-34.59
1581.2599999999352;-34.63
1581.2799999999352;-34.64
1581.2999999999352;-34.66
1581.3199999999351;-34.7
1581.3399999999351;-34.73
1581.359999999935;-34.78
1581.379999999935;-34.84
1581.399999999935;-34.92
1581.419999999935;-35.0
1581.439999999935;-35.09
1581.459999999935;-35.18
1581.479999999935;-35.27
1581.499999999935;-35.38
1581.519999999935;-35.5
1581.539999999935;-35.58
1581.559999999935;-35.65
1581.579999999935;-35.77
1581.5999999999349;-35.91
1581.6199999999349;-36.05
1581.6399999999348;-36.21
1581.6599999999348;-36.5
1581.6799999999348;-36.81
1581.6999999999348;-37.21
1581.7199999999348;-37.62
1581.7399999999348;-38.05
1581.7599999999347;-38.47
1581.7799999999347;-38.88
1581.7999999999347;-39.35
1581.8199999999347;-39.93
1581.8399999999347;-40.59
1581.8599999999346;-41.3
1581.8799999999346;-42.06
1581.8999999999346;-42.9
1581.9199999999346;-44.26
1581.9399999999346;-45.66
1581.9599999999346;-46.17
1581.9799999999345;-46.7
1581.9999999999345;-47.57
1582.0199999999345;-48.01
1582.0399999999345;-47.53
1582.0599999999345;-47.24
1582.0799999999344;-46.76
1582.0999999999344;-46.15
1582.1199999999344;-45.3
1582.1399999999344;-44.4
1582.1599999999344;-43.51
1582.1799999999344;-42.6
1582.1999999999343;-41.6
1582.2199999999343;-40.95
1582.2399999999343;-40.56
1582.2599999999343;-40.08
1582.2799999999343;-39.54
1582.2999999999342;-39.12
1582.3199999999342;-38.78
1582.3399999999342;-38.5
1582.3599999999342;-38.21
1582.3799999999342;-37.97
1582.3999999999342;-37.73
1582.4199999999341;-37.41
1582.4399999999341;-37.1
1582.459999999934;-36.9
1582.479999999934;-36.7
1582.499999999934;-36.49
1582.519999999934;-36.3
1582.539999999934;-36.2
1582.559999999934;-36.12
1582.579999999934;-36.06
1582.599999999934;-35.98
1582.619999999934;-35.89
1582.639999999934;-35.83
1582.659999999934;-35.76
1582.679999999934;-35.73
1582.6999999999339;-35.71
1582.7199999999339;-35.7
1582.7399999999338;-35.69
1582.7599999999338;-35.67
1582.7799999999338;-35.65
1582.7999999999338;-35.57
1582.8199999999338;-35.51
1582.8399999999338;-35.49
1582.8599999999337;-35.47
1582.8799999999337;-35.42
1582.8999999999337;-35.43
1582.9199999999337;-35.53
1582.9399999999337;-35.57
1582.9599999999336;-35.55
1582.9799999999336;-35.58
1582.9999999999336;-35.64
1583.0199999999336;-35.67
1583.0399999999336;-35.7
1583.0599999999336;-35.74
1583.0799999999335;-35.79
1583.0999999999335;-35.88
1583.1199999999335;-35.97
1583.1399999999335;-36.09
1583.1599999999335;-36.22
1583.1799999999334;-36.37
1583.1999999999334;-36.54
1583.2199999999334;-36.75
1583.2399999999334;-36.98
1583.2599999999334;-37.28
1583.2799999999334;-37.61
1583.2999999999333;-38.0
1583.3199999999333;-38.37
1583.3399999999333;-38.75
1583.3599999999333;-39.17
1583.3799999999333;-39.63
1583.3999999999332;-40.15
1583.4199999999332;-40.68
1583.4399999999332;-41.3
1583.4599999999332;-41.95
1583.4799999999332;-42.52
1583.4999999999332;-43.13
1583.5199999999331;-43.96
1583.5399999999331;-44.76
1583.559999999933;-45.01
1583.579999999933;-45.34
1583.599999999933;-46.06
1583.619999999933;-46.41
1583.639999999933;-46.0
1583.659999999933;-45.66
1583.679999999933;-45.39
1583.699999999933;-44.78
1583.719999999933;-43.9
1583.739999999933;-43.36
1583.759999999933;-43.06
1583.779999999933;-42.51
1583.7999999999329;-41.79
1583.8199999999329;-41.34
1583.8399999999328;-41.01
1583.8599999999328;-40.84
1583.8799999999328;-40.63
1583.8999999999328;-40.18
1583.9199999999328;-39.73
1583.9399999999328;-39.42
1583.9599999999327;-39.13
1583.9799999999327;-38.98
1583.9999999999327;-38.83
1584.0199999999327;-38.65
1584.0399999999327;-38.48
1584.0599999999326;-38.35
1584.0799999999326;-38.22
1584.0999999999326;-38.06
1584.1199999999326;-37.9
1584.1399999999326;-37.76
1584.1599999999326;-37.65
1584.1799999999325;-37.59
1584.1999999999325;-37.53
1584.2199999999325;-37.44
1584.2399999999325;-37.33
1584.2599999999325;-37.2
1584.2799999999324;-37.08
1584.2999999999324;-36.98
1584.3199999999324;-36.88
1584.3399999999324;-36.78
1584.3599999999324;-36.75
1584.3799999999324;-36.74
1584.3999999999323;-36.68
1584.4199999999323;-36.61
1584.4399999999323;-36.62
1584.4599999999323;-36.62
1584.4799999999323;-36.58
1584.4999999999322;-36.53
1584.5199999999322;-36.54
1584.5399999999322;-36.56
1584.5599999999322;-36.6
1584.5799999999322;-36.68
1584.5999999999322;-36.81
1584.6199999999321;-36.93
1584.6399999999321;-37.02
1584.659999999932;-37.15
1584.679999999932;-37.31
1584.699999999932;-37.48
1584.719999999932;-37.62
1584.739999999932;-37.8
1584.759999999932;-38.04
1584.779999999932;-38.28
1584.799999999932;-38.53
1584.819999999932;-38.82
1584.839999999932;-39.12
1584.859999999932;-39.5
1584.879999999932;-39.91
1584.8999999999319;-40.32
1584.9199999999319;-40.72
1584.9399999999318;-40.86
1584.9599999999318;-40.99
1584.9799999999318;-41.66
1584.9999999999318;-42.36
1585.0199999999318;-42.69
1585.0399999999318;-43.06
1585.0599999999317;-43.63
1585.0799999999317;-44.05
1585.0999999999317;-43.99
1585.1199999999317;-43.86
1585.1399999999317;-43.76
1585.1599999999316;-43.54
1585.1799999999316;-43.13
1585.1999999999316;-42.95
1585.2199999999316;-42.85
1585.2399999999316;-42.42
1585.2599999999316;-41.86
1585.2799999999315;-41.54
1585.2999999999315;-41.3
1585.3199999999315;-40.96
1585.3399999999315;-40.58
1585.3599999999315;-40.24
1585.3799999999314;-39.91
1585.3999999999314;-39.55
1585.4199999999314;-39.21
1585.4399999999314;-39.11
1585.4599999999314;-39.02
1585.4799999999314;-38.83
1585.4999999999313;-38.64
1585.5199999999313;-38.54
1585.5399999999313;-38.44
1585.5599999999313;-38.33
1585.5799999999313;-38.22
1585.5999999999312;-38.14
1585.6199999999312;-38.05
1585.6399999999312;-37.93
1585.6599999999312;-37.85
1585.6799999999312;-37.82
1585.6999999999312;-37.78
1585.7199999999311;-37.72
1585.7399999999311;-37.67
1585.759999999931;-37.6
1585.779999999931;-37.52
1585.799999999931;-37.47
1585.819999999931;-37.43
1585.839999999931;-37.38
1585.859999999931;-37.34
1585.879999999931;-37.3
1585.899999999931;-37.35
1585.919999999931;-37.45
1585.939999999931;-37.51
1585.959999999931;-37.54
1585.979999999931;-37.54
1585.9999999999309;-37.56
1586.0199999999309;-37.57
1586.0399999999308;-37.55
1586.0599999999308;-37.64
1586.0799999999308;-37.77
1586.0999999999308;-37.88
1586.1199999999308;-37.99
1586.1399999999308;-38.07
1586.1599999999307;-38.15
1586.1799999999307;-38.38
1586.1999999999307;-38.64
1586.2199999999307;-38.76
1586.2399999999307;-38.88
1586.2599999999306;-39.23
1586.2799999999306;-39.62
1586.2999999999306;-39.99
1586.3199999999306;-40.37
1586.3399999999306;-40.78
1586.3599999999306;-41.2
1586.3799999999305;-41.79
1586.3999999999305;-42.35
1586.4199999999305;-42.66
1586.4399999999305;-43.08
1586.4599999999305;-43.76
1586.4799999999304;-44.25
1586.4999999999304;-44.49
1586.5199999999304;-44.87
1586.5399999999304;-45.52
1586.5599999999304;-45.58
1586.5799999999304;-44.75
1586.5999999999303;-44.14
1586.6199999999303;-43.9
1586.6399999999303;-43.48
1586.6599999999303;-42.82
1586.6799999999303;-42.31
1586.6999999999302;-41.94
1586.7199999999302;-41.56
1586.7399999999302;-41.13
1586.7599999999302;-40.64
1586.7799999999302;-40.17
1586.7999999999302;-39.75
1586.8199999999301;-39.34
1586.8399999999301;-39.06
1586.85999999993;-38.82
1586.87999999993;-38.55
1586.89999999993;-38.28
1586.91999999993;-38.0
1586.93999999993;-37.74
1586.95999999993;-37.58
1586.97999999993;-37.41
1586.99999999993;-37.21
1587.01999999993;-37.03
1587.03999999993;-36.88
1587.05999999993;-36.72
1587.07999999993;-36.56
1587.0999999999299;-36.43
1587.1199999999299;-36.31
1587.1399999999298;-36.21
1587.1599999999298;-36.13
1587.1799999999298;-36.08
1587.1999999999298;-36.06
1587.2199999999298;-36.05
1587.2399999999298;-36.03
1587.2599999999297;-36.02
1587.2799999999297;-36.03
1587.2999999999297;-36.03
1587.3199999999297;-36.05
1587.3399999999297;-36.05
1587.3599999999296;-36.03
1587.3799999999296;-36.04
1587.3999999999296;-36.09
1587.4199999999296;-36.1
1587.4399999999296;-36.08
1587.4599999999296;-36.14
1587.4799999999295;-36.23
1587.4999999999295;-36.31
1587.5199999999295;-36.39
1587.5399999999295;-36.49
1587.5599999999295;-36.59
1587.5799999999294;-36.68
1587.5999999999294;-36.78
1587.6199999999294;-37.02
1587.6399999999294;-37.24
1587.6599999999294;-37.4
1587.6799999999294;-37.55
1587.6999999999293;-37.85
1587.7199999999293;-38.16
1587.7399999999293;-38.39
1587.7599999999293;-38.62
1587.7799999999293;-38.94
1587.7999999999292;-39.28
1587.8199999999292;-39.65
1587.8399999999292;-40.07
1587.8599999999292;-40.61
1587.8799999999292;-41.19
1587.8999999999292;-41.84
1587.9199999999291;-42.7
1587.9399999999291;-43.77
1587.959999999929;-44.65
1587.979999999929;-45.29
1587.999999999929;-46.86
1588.019999999929;-49.31
1588.039999999929;-50.2
1588.059999999929;-50.02
1588.079999999929;-49.06
1588.099999999929;-47.8
1588.119999999929;-46.85
1588.139999999929;-46.03
1588.159999999929;-45.18
1588.179999999929;-44.26
1588.1999999999289;-43.09
1588.2199999999289;-42.0
1588.2399999999288;-41.41
1588.2599999999288;-40.84
1588.2799999999288;-40.25
1588.2999999999288;-39.68
1588.3199999999288;-39.21
1588.3399999999288;-38.76
1588.3599999999287;-38.44
1588.3799999999287;-38.13
1588.3999999999287;-37.83
1588.4199999999287;-37.52
1588.4399999999287;-37.15
1588.4599999999286;-36.81
1588.4799999999286;-36.55
1588.4999999999286;-36.31
1588.5199999999286;-36.13
1588.5399999999286;-36.0
1588.5599999999286;-35.92
1588.5799999999285;-35.8
1588.5999999999285;-35.66
1588.6199999999285;-35.56
1588.6399999999285;-35.49
1588.6599999999285;-35.38
1588.6799999999284;-35.25
1588.6999999999284;-35.18
1588.7199999999284;-35.12
1588.7399999999284;-35.06
1588.7599999999284;-35.0
1588.7799999999284;-34.96
1588.7999999999283;-34.92
1588.8199999999283;-34.91
1588.8399999999283;-34.91
1588.8599999999283;-34.93
1588.8799999999283;-34.91
1588.8999999999282;-34.9
1588.9199999999282;-34.9
1588.9399999999282;-34.91
1588.9599999999282;-34.92
1588.9799999999282;-34.91
1588.9999999999281;-34.95
1589.0199999999281;-35.04
1589.039999999928;-35.11
1589.059999999928;-35.16
1589.079999999928;-35.22
1589.099999999928;-35.29
1589.119999999928;-35.35
1589.139999999928;-35.41
1589.159999999928;-35.55
1589.179999999928;-35.69
1589.199999999928;-35.79
1589.219999999928;-35.92
1589.239999999928;-36.1
1589.259999999928;-36.3
1589.279999999928;-36.5
1589.2999999999279;-36.72
1589.3199999999279;-36.94
1589.3399999999278;-37.34
1589.3599999999278;-37.74
1589.3799999999278;-38.1
1589.3999999999278;-38.44
1589.4199999999278;-38.8
1589.4399999999277;-39.22
1589.4599999999277;-39.72
1589.4799999999277;-40.33
1589.4999999999277;-40.95
1589.5199999999277;-41.67
1589.5399999999277;-42.5
1589.5599999999276;-43.23
1589.5799999999276;-43.97
1589.5999999999276;-44.96
1589.6199999999276;-45.84
1589.6399999999276;-46.05
1589.6599999999275;-46.15
1589.6799999999275;-46.2
1589.6999999999275;-45.69
1589.7199999999275;-44.73
1589.7399999999275;-44.1
1589.7599999999275;-43.65
1589.7799999999274;-42.8
1589.7999999999274;-41.86
1589.8199999999274;-41.24
1589.8399999999274;-40.58
1589.8599999999274;-39.9
1589.8799999999273;-39.31
1589.8999999999273;-38.87
1589.9199999999273;-38.44
1589.9399999999273;-38.05
1589.9599999999273;-37.65
1589.9799999999273;-37.29
